Case,Name,Edge,Dist.,Arch. Type,Mean Edge,Dist. to Center,Worst Dist.
1,Treatment of Castration-Resistant Prostate Ca,"(' Ras ', ' PIK3CA ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' IGFR1A_B ', ' GRB2_SOS ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' IGFR1A_B ', ' IRS1 ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' EFGR ', ' GRB2_SOS ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' AKT ', ' AR_AR ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' AKT ', ' BAD ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' AKT ', ' p21 ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' AKT ', ' TSC1_2 ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' AR_AR ', ' TMPRSS2 ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' AR_AR ', ' PSA ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' BAD ', ' BCL2 ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' AR_HSP ', ' AR_AR ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' MEK1 ', ' ERK1_2 ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' mTOR ', ' RP6SKB1 ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' p21 ', ' CDK2-Cyclin_E ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' TSC1_2 ', ' RHEB ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' GRB2_SOS ', ' Ras ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' PDPK1 ', ' AKT ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' PDPK1 ', ' RP6SKB1 ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' Raf ', ' MEK1 ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' EGFR_ERBB2 ', ' GRB2_SOS ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' PIK3CA ', ' PIP3 ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' PIK3CA ', ' Raf ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' RP6SKB1 ', ' SRF_ELK1 ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' RP6SKB1 ', ' BAD ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' IRS1 ', ' PIK3CA ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' NKX3_1 ', ' AKT ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' PTEN ', ' AKT ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' PTEN ', ' PIP3 ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' Androgens ', ' AR_HSP ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' EGF ', ' EFGR ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' EGF ', ' EGFR_ERBB2 ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' HBEGF ', ' EFGR ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' NRG1 ', ' ERBB2_3 ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' AZD6244 ', ' ERK1_2 ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' Lapatinib ', ' GRB2_SOS ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' IGF ', ' IGFR1A_B ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' Cixutumumab ', ' IRS1 ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' Enzalutamide ', ' TMPRSS2 ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' Enzalutamide ', ' PSA ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' Temsirolimus ', ' RP6SKB1 ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' BKM120 ', ' Raf ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' AZD5363 ', ' TSC1_2 ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' PDPK1 ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' NKX3_1 ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' PTEN ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' Androgens ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' EGF ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' HBEGF ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' NRG1 ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' AZD6244 ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' Lapatinib ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' IGF ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' Cixutumumab ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' Enzalutamide ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' Temsirolimus ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' BKM120 ')",3,chess,0,0,0
1,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' AZD5363 ')",3,chess,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' ERBB2_3 ', ' GRB2_SOS ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' ERBB2_3 ', ' PIK3CA ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' ERK1_2 ', ' SRF_ELK1 ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' ERK1_2 ', ' SP1 ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' ERK1_2 ', ' RP6SKB1 ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' RHEB ', ' mTOR ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' Ras ', ' Raf ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' Ras ', ' PIK3CA ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' IGFR1A_B ', ' GRB2_SOS ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' IGFR1A_B ', ' IRS1 ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' EFGR ', ' GRB2_SOS ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' AKT ', ' AR_AR ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' AKT ', ' BAD ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' AKT ', ' p21 ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' AKT ', ' TSC1_2 ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' AR_AR ', ' TMPRSS2 ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' AR_AR ', ' PSA ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' BAD ', ' BCL2 ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' AR_HSP ', ' AR_AR ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' MEK1 ', ' ERK1_2 ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' mTOR ', ' RP6SKB1 ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' p21 ', ' CDK2-Cyclin_E ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' TSC1_2 ', ' RHEB ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' GRB2_SOS ', ' Ras ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' PDPK1 ', ' AKT ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' PDPK1 ', ' RP6SKB1 ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' Raf ', ' MEK1 ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' EGFR_ERBB2 ', ' GRB2_SOS ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' PIK3CA ', ' PIP3 ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' PIK3CA ', ' Raf ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' RP6SKB1 ', ' SRF_ELK1 ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' RP6SKB1 ', ' BAD ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' IRS1 ', ' PIK3CA ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' NKX3_1 ', ' AKT ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' PTEN ', ' AKT ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' PTEN ', ' PIP3 ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' Androgens ', ' AR_HSP ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' EGF ', ' EFGR ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' EGF ', ' EGFR_ERBB2 ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' HBEGF ', ' EFGR ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' NRG1 ', ' ERBB2_3 ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' AZD6244 ', ' ERK1_2 ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' Lapatinib ', ' GRB2_SOS ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' IGF ', ' IGFR1A_B ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' Cixutumumab ', ' IRS1 ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' Enzalutamide ', ' TMPRSS2 ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' Enzalutamide ', ' PSA ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' Temsirolimus ', ' RP6SKB1 ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' BKM120 ', ' Raf ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' AZD5363 ', ' TSC1_2 ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' PDPK1 ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' NKX3_1 ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' PTEN ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' Androgens ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' EGF ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' HBEGF ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' NRG1 ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' AZD6244 ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' Lapatinib ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' IGF ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' Cixutumumab ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' Enzalutamide ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' Temsirolimus ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' BKM120 ')",4,mesh,0,0,0
2,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' AZD5363 ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' ERBB2_3 ', ' GRB2_SOS ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' ERBB2_3 ', ' PIK3CA ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' ERK1_2 ', ' SRF_ELK1 ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' ERK1_2 ', ' SP1 ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' ERK1_2 ', ' RP6SKB1 ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' RHEB ', ' mTOR ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' Ras ', ' Raf ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' Ras ', ' PIK3CA ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' IGFR1A_B ', ' GRB2_SOS ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' IGFR1A_B ', ' IRS1 ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' EFGR ', ' GRB2_SOS ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' AKT ', ' AR_AR ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' AKT ', ' BAD ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' AKT ', ' p21 ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' AKT ', ' TSC1_2 ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' AR_AR ', ' TMPRSS2 ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' AR_AR ', ' PSA ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' BAD ', ' BCL2 ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' AR_HSP ', ' AR_AR ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' MEK1 ', ' ERK1_2 ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' mTOR ', ' RP6SKB1 ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' p21 ', ' CDK2-Cyclin_E ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' TSC1_2 ', ' RHEB ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' GRB2_SOS ', ' Ras ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' PDPK1 ', ' AKT ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' PDPK1 ', ' RP6SKB1 ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' Raf ', ' MEK1 ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' EGFR_ERBB2 ', ' GRB2_SOS ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' PIK3CA ', ' PIP3 ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' PIK3CA ', ' Raf ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' RP6SKB1 ', ' SRF_ELK1 ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' RP6SKB1 ', ' BAD ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' IRS1 ', ' PIK3CA ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' NKX3_1 ', ' AKT ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' PTEN ', ' AKT ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' PTEN ', ' PIP3 ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' Androgens ', ' AR_HSP ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' EGF ', ' EFGR ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' EGF ', ' EGFR_ERBB2 ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' HBEGF ', ' EFGR ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' NRG1 ', ' ERBB2_3 ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' AZD6244 ', ' ERK1_2 ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' Lapatinib ', ' GRB2_SOS ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' IGF ', ' IGFR1A_B ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' Cixutumumab ', ' IRS1 ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' Enzalutamide ', ' TMPRSS2 ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' Enzalutamide ', ' PSA ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' Temsirolimus ', ' RP6SKB1 ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' BKM120 ', ' Raf ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' AZD5363 ', ' TSC1_2 ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' PDPK1 ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' NKX3_1 ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' PTEN ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' Androgens ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' EGF ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' HBEGF ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' NRG1 ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' AZD6244 ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' Lapatinib ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' IGF ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' Cixutumumab ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' Enzalutamide ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' Temsirolimus ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' BKM120 ')",4,mesh,0,0,0
4,Treatment of Castration-Resistant Prostate Ca,"(' 0 ', ' AZD5363 ')",4,mesh,0,0,0
7,Yeast Apoptosis,"(' MT-Frag ', ' MT-ALT ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' MT-Frag ', ' YCA1 ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' NUC1-NUC ', ' H2B ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' STE20-CYT ', ' STE20-NUC ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' HOS3 ', ' H2B ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' STE20-NUC ', ' H2B ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' AIF1-MT ', ' AIF1-NUC ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' RLM1 ', ' PTP2 ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' RLM1 ', ' SLT2 ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' MT-ALT ', ' MT-Frag ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' RAS2 ', ' MT-ALT ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' RAS2 ', ' ROS-CYT ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' RAS2 ', ' PKA ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' RAS2 ', ' AdenylateCyclase ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' CytC-CYT ', ' YCA1 ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' POR1-2 ', ' Apoptosis ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' CDC6 ', ' Protosom ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' MMI1 ', ' MT-ALT ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' MEC1 ', ' YCA1 ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' YCA1 ', ' Apoptosis ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' MSN2-4 ', ' SDP1 ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' KAP123 ', ' NUC1-NUC ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' BIR1 ', ' Apoptosis ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' SOD1 ', ' ROS-CYT ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' DNA-Frag ', ' Apoptosis ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' DRE2_TAH18 ', ' MT-Frag ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' ROS-CYT ', ' YCA1 ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' ROS-CYT ', ' Apoptosis ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' NUC1-MT ', ' KAP123 ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' HOG1 ', ' RLM1 ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' HOG1 ', ' HOG1-Dep ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' HOG1-Dep ', ' PTP3 ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' MAPK ', ' STE20-CYT ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' TOR1 ', ' CAMP ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' TOR1 ', ' RAS2 ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' SDP1 ', ' SLT2 ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' SRO7 ', ' YCA1 ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' PKA ', ' MT-ALT ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' PKA ', ' MSN2-4 ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' PTP2 ', ' HOG1 ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' PTP2 ', ' SLT2 ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' NMA111-CYT ', ' NMA111-NUC ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' PTP3 ', ' HOG1 ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' DesCyclinCCDK8 ', ' ROS-CYT ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' CytC-MT ', ' CytC-CYT ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' STM1-NUC ', ' DNA-Frag ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' Tat-D ', ' DNA-Frag ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' AIF1-NUC ', ' H2B ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' NMA111-NUC ', ' BIR1 ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' SVF1 ', ' ROS-CYT ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' FIS1 ', ' MT-Frag ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' SOD2 ', ' ROS-MT ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' STM1-CYT ', ' STM1-NUC ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' RPD3 ', ' H2B ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' EMC4 ', ' ROS-CYT ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' NDI1 ', ' ROS-CYT ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' NDI1 ', ' ROS-MT ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' MCD1-MT ', ' CytC-MT ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' ESP1 ', ' ROS-CYT ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' ESP1 ', ' MCD1-NUC ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' AdenylateCyclase ', ' CAMP ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' SLT2 ', ' RLM1 ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' SLT2 ', ' DesCyclinCCDK8 ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' MDV1 ', ' MT-Frag ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' Protosom ', ' STM1-NUC ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' CDC48 ', ' CytC-CYT ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' CDC48 ', ' ROS-CYT ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' H2O2 ', ' MT-Frag ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' H2O2 ', ' HOS3 ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' H2O2 ', ' ROS-CYT ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' H2O2 ', ' NUC1-MT ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' H2O2 ', ' Apoptosis ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' H2O2 ', ' ESP1 ')",2,1-hop,0,0,0
7,Yeast Apoptosis,"(' HK ', ' AIF1-MT ')",2,1-hop,0,0,0
